event_id,plan_id,stage_seq,stage_name,event_date,result,attempt_no
E002948,P00546,1,부서초안제출,2026-01-24,통과,1
E002949,P00546,2,예산실1차조정,2026-02-10,통과,1
E002950,P00546,3,경영진검토,2026-03-14,통과,1
E002951,P00546,4,이사회승인,2026-04-26,통과,1
E002952,P00546,5,확정배포,2026-05-10,철회,1
E002953,P00547,1,부서초안제출,2026-02-26,통과,1
E002954,P00547,2,예산실1차조정,2026-03-26,통과,1
E002955,P00547,3,경영진검토,2026-04-23,통과,1
E002956,P00547,4,이사회승인,2026-05-24,통과,1
E002957,P00547,5,확정배포,2026-06-27,통과,1
E002958,P00548,1,부서초안제출,2026-02-01,통과,1
E002959,P00548,2,예산실1차조정,2026-02-25,철회,1
E002960,P00549,1,부서초안제출,2026-01-22,통과,1
E002961,P00549,2,예산실1차조정,2026-02-05,통과,1
E002962,P00549,3,경영진검토,2026-03-07,통과,1
E002963,P00549,4,이사회승인,2026-04-01,통과,1
E002964,P00549,5,확정배포,2026-04-15,통과,1
E002965,P00550,1,부서초안제출,2026-02-08,통과,1
E002966,P00550,2,예산실1차조정,2026-03-16,반려,1
E002967,P00550,2,예산실1차조정,2026-04-12,통과,2
E002968,P00550,3,경영진검토,2026-05-21,통과,1
E002969,P00550,4,이사회승인,2026-06-07,통과,1
E002970,P00550,5,확정배포,2026-06-29,통과,1
E002971,P00551,1,부서초안제출,2026-02-27,통과,1
E002972,P00551,2,예산실1차조정,2026-03-24,통과,1
E002973,P00551,3,경영진검토,2026-04-12,통과,1
E002974,P00551,4,이사회승인,2026-05-20,반려,1
E002975,P00551,4,이사회승인,2026-06-16,통과,2
E002976,P00551,5,확정배포,2026-07-07,통과,1
E002977,P00552,1,부서초안제출,2022-01-04,통과,1
E002978,P00552,2,예산실1차조정,2022-02-02,통과,1
E002979,P00552,3,경영진검토,2022-03-11,통과,1
E002980,P00552,4,이사회승인,2022-04-20,반려,1
E002981,P00552,4,이사회승인,2022-05-23,통과,2
E002982,P00552,5,확정배포,2022-06-21,통과,1
E002983,P00553,1,부서초안제출,2022-01-20,통과,1
E002984,P00553,2,예산실1차조정,2022-02-13,통과,1
E002985,P00553,3,경영진검토,2022-03-29,통과,1
E002986,P00553,4,이사회승인,2022-05-08,반려,1
E002987,P00553,4,이사회승인,2022-06-18,통과,2
E002988,P00553,5,확정배포,2022-06-29,철회,1
E002989,P00554,1,부서초안제출,2022-01-21,통과,1
E002990,P00554,2,예산실1차조정,2022-03-06,통과,1
E002991,P00554,3,경영진검토,2022-03-27,통과,1
E002992,P00554,4,이사회승인,2022-05-05,통과,1
E002993,P00554,5,확정배포,2022-05-23,통과,1
E002994,P00555,1,부서초안제출,,통과,1
E002995,P00555,2,예산실1차조정,2022-03-13,통과,1
E002996,P00555,3,경영진검토,2022-04-22,반려,1
E002997,P00555,3,경영진검토,2022-05-10,통과,2
E002998,P00555,4,이사회승인,2022-05-21,반려,1
E002999,P00555,4,이사회승인,2022-05-31,통과,2
E003000,P00555,5,확정배포,2022-06-15,통과,1
E003001,P00556,1,부서초안제출,2022-01-02,통과,1
E003002,P00556,2,예산실1차조정,2022-01-28,통과,1
E003003,P00556,3,경영진검토,,통과,1
E003004,P00556,4,이사회승인,2022-03-24,통과,1
E003005,P00556,5,확정배포,2022-04-08,통과,1
E003006,P00557,1,부서초안제출,2022-03-16,통과,1
E003007,P00557,2,예산실1차조정,2022-04-03,통과,1
E003008,P00557,3,경영진검토,2022-04-15,통과,1
E003009,P00557,4,이사회승인,2022-05-12,통과,1
E003010,P00557,5,확정배포,2022-06-06,통과,1
E003011,P00558,1,부서초안제출,2022-01-03,통과,1
E003012,P00558,2,예산실1차조정,2022-01-30,통과,1
E003013,P00558,3,경영진검토,2022-03-06,통과,1
E003014,P00558,4,이사회승인,2022-04-03,통과,1
E003015,P00558,5,확정배포,2022-04-14,통과,1
E003016,P00559,1,부서초안제출,2022-02-24,통과,1
E003017,P00559,2,예산실1차조정,2022-03-08,통과,1
E003018,P00559,3,경영진검토,2022-04-16,통과,1
E003019,P00559,4,이사회승인,2022-05-20,반려,1
E003020,P00559,4,이사회승인,2022-06-04,통과,2
E003021,P00559,5,확정배포,2022-06-30,통과,1
E003022,P00560,1,부서초안제출,2022-01-27,통과,1
E003023,P00560,2,예산실1차조정,2022-03-10,통과,1
E003024,P00560,3,경영진검토,2022-04-13,통과,1
E003025,P00560,4,이사회승인,2022-05-03,통과,1
E003026,P00560,5,확정배포,2022-06-06,통과,1
E003027,P00561,1,부서초안제출,2022-01-27,통과,1
E003028,P00561,2,예산실1차조정,2022-02-21,반려,1
E003029,P00561,2,예산실1차조정,2022-03-03,통과,2
E003030,P00561,3,경영진검토,2022-04-15,통과,1
E003031,P00561,4,이사회승인,2022-05-07,통과,1
E003032,P00561,5,확정배포,2022-05-23,철회,1
E003033,P00562,1,부서초안제출,2023-03-14,통과,1
E003034,P00562,2,예산실1차조정,2023-04-16,통과,1
E003035,P00562,3,경영진검토,2023-05-04,통과,1
E003036,P00562,4,이사회승인,2023-06-09,통과,1
E003037,P00562,5,확정배포,2023-07-01,통과,1
E003038,P00563,1,부서초안제출,2023-01-07,통과,1
E003039,P00563,2,예산실1차조정,2023-01-30,통과,1
E003040,P00563,3,경영진검토,2023-03-09,통과,1
E003041,P00563,4,이사회승인,2023-04-13,통과,1
E003042,P00563,5,확정배포,2023-05-03,통과,1
E003043,P00564,1,부서초안제출,2023-01-01,통과,1
E003044,P00564,2,예산실1차조정,2023-01-16,반려,1
E003045,P00564,2,예산실1차조정,2023-01-29,통과,2
E003046,P00564,3,경영진검토,2023-02-14,통과,1
E003047,P00564,4,이사회승인,2023-03-25,반려,1
E003048,P00564,4,이사회승인,2023-04-15,통과,2
E003049,P00564,5,확정배포,2023-05-04,통과,1
E003050,P00565,1,부서초안제출,2023-01-16,통과,1
E003051,P00565,2,예산실1차조정,2023-02-26,통과,1
E003052,P00565,3,경영진검토,2023-03-31,통과,1
E003053,P00565,4,이사회승인,2023-05-03,반려,1
E003054,P00565,4,이사회승인,2023-05-20,통과,2
E003055,P00565,5,확정배포,2023-06-26,통과,1
E003056,P00566,1,부서초안제출,2024-02-29,통과,1
E003057,P00566,2,예산실1차조정,2024-03-22,철회,1
E003058,P00567,1,부서초안제출,2024-03-02,통과,1
E003059,P00567,2,예산실1차조정,2024-04-06,통과,1
E003060,P00567,3,경영진검토,2024-05-07,통과,1
E003061,P00567,4,이사회승인,2024-05-23,반려,1
E003062,P00567,4,이사회승인,2024-06-12,반려,2
E003063,P00568,1,부서초안제출,2024-02-17,통과,1
E003064,P00568,2,예산실1차조정,2024-03-21,통과,1
E003065,P00568,3,경영진검토,2024-04-27,통과,1
E003066,P00568,4,이사회승인,2024-06-09,통과,1
E003067,P00568,5,확정배포,2024-06-30,통과,1
E003068,P00569,1,부서초안제출,2024-01-11,통과,1
E003069,P00569,2,예산실1차조정,2024-02-17,통과,1
E003070,P00569,3,경영진검토,2024-03-26,반려,1
E003071,P00569,3,경영진검토,2024-04-05,통과,2
E003072,P00569,4,이사회승인,2024-04-27,통과,1
E003073,P00569,5,확정배포,2024-05-08,통과,1
E003074,P00570,1,부서초안제출,2024-01-11,통과,1
E003075,P00570,2,예산실1차조정,2024-01-24,통과,1
E003076,P00570,3,경영진검토,2024-02-19,통과,1
E003077,P00570,4,이사회승인,2024-03-19,통과,1
E003078,P00570,5,확정배포,2024-04-05,통과,1
E003079,P00571,1,부서초안제출,2024-01-27,통과,1
E003080,P00571,2,예산실1차조정,2024-02-25,통과,1
E003081,P00571,3,경영진검토,2024-04-05,통과,1
E003082,P00571,4,이사회승인,2024-05-13,통과,1
E003083,P00571,5,확정배포,2024-06-09,통과,1
E003084,P00572,1,부서초안제출,2025-03-10,통과,1
E003085,P00572,2,예산실1차조정,2025-03-28,통과,1
E003086,P00572,3,경영진검토,2025-05-08,통과,1
E003087,P00572,4,이사회승인,2025-06-04,반려,1
E003088,P00572,4,이사회승인,2025-06-29,통과,2
E003089,P00572,5,확정배포,2025-07-14,통과,1
E003090,P00573,1,부서초안제출,2025-01-06,통과,1
E003091,P00573,2,예산실1차조정,2025-02-07,통과,1
E003092,P00573,3,경영진검토,2025-03-07,통과,1
E003093,P00573,4,이사회승인,2025-04-07,통과,1
E003094,P00573,5,확정배포,2025-04-19,통과,1
E003095,P00574,1,부서초안제출,2025-01-10,통과,1
E003096,P00574,2,예산실1차조정,2025-01-21,철회,1
E003097,P00575,1,부서초안제출,2025-01-21,통과,1
E003098,P00575,2,예산실1차조정,2025-02-23,통과,1
E003099,P00575,3,경영진검토,2025-04-02,통과,1
E003100,P00575,4,이사회승인,2025-05-03,통과,1
E003101,P00575,5,확정배포,2025-06-16,통과,1
E003102,P00576,1,부서초안제출,2025-01-30,통과,1
E003103,P00576,2,예산실1차조정,2025-02-20,통과,1
E003104,P00576,3,경영진검토,2025-03-20,철회,1
E003105,P00577,1,부서초안제출,2025-01-08,통과,1
E003106,P00577,2,예산실1차조정,2025-01-21,통과,1
E003107,P00577,3,경영진검토,2025-02-18,통과,1
E003108,P00577,4,이사회승인,2025-02-28,반려,1
E003109,P00577,4,이사회승인,2025-04-06,통과,2
E003110,P00577,5,확정배포,2025-04-28,통과,1
E003111,P00578,1,부서초안제출,2025-03-01,통과,1
E003112,P00578,2,예산실1차조정,2025-04-13,통과,1
E003113,P00578,3,경영진검토,2025-04-24,통과,1
E003114,P00578,4,이사회승인,2025-06-01,반려,1
E003115,P00578,4,이사회승인,2025-07-03,통과,2
E003116,P00578,5,확정배포,2025-07-22,통과,1
E003117,P00579,1,부서초안제출,2025-01-30,통과,1
E003118,P00579,2,예산실1차조정,2025-03-12,통과,1
E003119,P00579,3,경영진검토,2025-04-25,통과,1
E003120,P00579,4,이사회승인,2025-05-12,반려,1
E003121,P00579,4,이사회승인,2025-06-03,통과,2
E003122,P00579,5,확정배포,2025-07-03,통과,1
E003123,P00580,1,부서초안제출,2025-02-16,통과,1
E003124,P00580,2,예산실1차조정,2025-03-01,통과,1
E003125,P00580,3,경영진검토,2025-03-26,반려,1
E003126,P00580,3,경영진검토,2025-04-17,통과,2
E003127,P00580,4,이사회승인,2025-05-10,반려,1
E003128,P00580,4,이사회승인,2025-05-25,통과,2
E003129,P00580,5,확정배포,2025-06-26,통과,1
E003130,P00581,1,부서초안제출,2025-01-09,통과,1
E003131,P00581,2,예산실1차조정,2025-02-07,통과,1
E003132,P00581,3,경영진검토,2025-03-18,반려,1
E003133,P00581,3,경영진검토,2025-04-10,통과,2
E003134,P00581,4,이사회승인,2025-04-23,통과,1
E003135,P00581,5,확정배포,2025-06-05,통과,1
E003136,P00582,1,부서초안제출,2026-01-22,통과,1
E003137,P00582,2,예산실1차조정,2026-02-26,통과,1
E003138,P00582,3,경영진검토,2026-03-25,통과,1
E003139,P00582,4,이사회승인,2026-04-04,반려,1
E003140,P00582,4,이사회승인,2026-05-17,반려,2
E003141,P00583,1,부서초안제출,2026-01-25,통과,1
E003142,P00583,2,예산실1차조정,2026-02-21,통과,1
E003143,P00583,3,경영진검토,2026-03-14,철회,1
E003144,P00584,1,부서초안제출,2026-03-06,통과,1
E003145,P00584,2,예산실1차조정,2026-04-11,통과,1
E003146,P00584,3,경영진검토,2026-05-08,반려,1
E003147,P00584,3,경영진검토,2026-05-27,통과,2
E003148,P00584,4,이사회승인,2026-06-20,통과,1
E003149,P00584,5,확정배포,2026-07-31,통과,1
E003150,P00585,1,부서초안제출,2026-03-09,통과,1
E003151,P00585,2,예산실1차조정,2026-03-23,통과,1
E003152,P00585,3,경영진검토,2026-04-13,통과,1
E003153,P00585,4,이사회승인,2026-05-13,반려,1
E003154,P00585,4,이사회승인,2026-05-30,반려,2
E003155,P00586,1,부서초안제출,2026-03-04,통과,1
E003156,P00586,2,예산실1차조정,2026-03-26,통과,1
E003157,P00586,3,경영진검토,2026-05-02,통과,1
E003158,P00586,4,이사회승인,2026-05-20,통과,1
E003159,P00586,5,확정배포,2026-06-28,통과,1
E003160,P00587,1,부서초안제출,2026-03-09,통과,1
E003161,P00587,2,예산실1차조정,2026-03-29,통과,1
E003162,P00587,3,경영진검토,2026-04-20,통과,1
E003163,P00587,4,이사회승인,2026-05-18,통과,1
E003164,P00587,5,확정배포,2026-06-20,통과,1
E003165,P00588,1,부서초안제출,2026-01-11,통과,1
E003166,P00588,2,예산실1차조정,2026-01-21,철회,1
E003167,P00589,1,부서초안제출,2026-03-09,통과,1
E003168,P00589,2,예산실1차조정,2026-03-30,통과,1
E003169,P00589,3,경영진검토,2026-04-25,통과,1
E003170,P00589,4,이사회승인,2026-05-18,반려,1
E003171,P00589,4,이사회승인,2026-06-28,통과,2
E003172,P00589,5,확정배포,2026-07-22,통과,1
E003173,P00590,1,부서초안제출,2026-01-21,통과,1
E003174,P00590,2,예산실1차조정,2026-02-21,통과,1
E003175,P00590,3,경영진검토,2026-03-06,반려,1
E003176,P00590,3,경영진검토,2026-03-20,통과,2
E003177,P00590,4,이사회승인,2026-04-17,통과,1
E003178,P00590,5,확정배포,2026-05-30,통과,1
E002615,P00483,4,이사회승인,2026-07-11,통과,2
E001402,P00256,3,경영진검토,2025-03-25,통과,1
E000035,P00007,2,예산실1차조정,2023-04-17,통과,1
E002453,P00453,4,이사회승인,2023-05-24,통과,1
E002830,P00524,4,이사회승인,2023-05-19,반려,1
E001314,P00240,5,확정배포,2024-06-10,통과,1
E001569,P00288,3,경영진검토,2024-04-04,반려,1
E002938,P00544,2,예산실1차조정,2026-02-23,통과,1
E002699,P00499,2,예산실1차조정,2024-04-08,통과,1
E002773,P00513,1,부서초안제출,2022-02-16,통과,1
E000207,P00039,5,확정배포,2022-04-01,통과,1
E002967,P00550,2,예산실1차조정,2026-04-12,통과,2
E002820,P00522,2,예산실1차조정,2023-03-03,통과,1
E003137,P00582,2,예산실1차조정,2026-02-26,통과,1
E001278,P00234,4,이사회승인,2023-07-05,통과,1
E003132,P00581,3,경영진검토,2025-03-18,반려,1
E000096,P00018,4,이사회승인,2024-08-08,통과,2
E002681,P00495,4,이사회승인,2023-05-15,반려,2
E001142,P00210,3,경영진검토,2025-03-13,반려,1
E000834,P00155,4,이사회승인,2022-05-20,반려,1
E000281,P00053,5,확정배포,2024-06-22,통과,1
E000181,P00034,4,이사회승인,2026-05-30,통과,2
E000700,P00132,4,이사회승인,2023-04-07,반려,1
E000416,P00079,2,예산실1차조정,2022-02-10,통과,1
E002246,P00412,5,확정배포,2024-05-27,통과,1
E002231,P00410,3,경영진검토,2024-05-11,통과,1
E000583,P00110,4,이사회승인,2025-04-19,반려,1
E003168,P00589,2,예산실1차조정,2026-03-30,통과,1
E002312,P00426,4,이사회승인,2026-05-16,통과,1
E002691,P00497,4,이사회승인,2023-05-19,통과,2
E002792,P00516,4,이사회승인,2022-04-14,철회,1
E002890,P00535,3,경영진검토,2025-04-10,통과,1
E000195,P00037,2,예산실1차조정,2022-01-31,통과,1
E000126,P00024,3,경영진검토,2024-03-22,철회,1
E001486,P00272,4,이사회승인,2022-04-07,통과,1
E001899,P00346,3,경영진검토,2025-05-04,반려,1
E001807,P00330,1,부서초안제출,2024-01-12,통과,1
E000528,P00099,4,이사회승인,2024-05-04,통과,1
E001513,P00277,5,확정배포,2022-06-14,통과,1
E000702,P00133,1,부서초안제출,2023-01-17,통과,1
E001352,P00248,1,부서초안제출,2024-02-15,통과,1
E001443,P00264,1,부서초안제출,2026-03-02,통과,1
E000737,P00138,4,이사회승인,2023-05-27,통과,2
E002432,P00449,3,경영진검토,2023-03-25,반려,1
E002961,P00549,2,예산실1차조정,2026-02-05,통과,1
E001241,P00227,3,경영진검토,2022-05-11,통과,1
E001522,P00279,4,이사회승인,2023-04-10,반려,1
E002853,P00528,4,이사회승인,2024-03-01,통과,1
E001383,P00253,2,예산실1차조정,2025-04-09,통과,2
E000613,P00116,4,이사회승인,2026-05-02,통과,1
E001912,P00348,3,경영진검토,2026-04-14,통과,1
E001907,P00347,4,이사회승인,2025-06-15,반려,1
E000122,P00023,4,이사회승인,2024-05-18,통과,1
E000445,P00084,2,예산실1차조정,2022-02-07,통과,1
E000125,P00024,2,예산실1차조정,2024-02-29,통과,1
E000730,P00137,3,경영진검토,2023-04-12,통과,1
E001764,P00322,2,예산실1차조정,2023-01-17,통과,1
E000768,P00144,2,예산실1차조정,2025-04-05,통과,1
E000370,P00071,1,부서초안제출,2026-01-26,통과,1
E002414,P00446,2,예산실1차조정,2023-02-12,반려,1
E001698,P00311,2,예산실1차조정,2026-02-24,반려,1
E001823,P00332,5,확정배포,2024-05-13,통과,1
E001359,P00249,3,경영진검토,2024-04-19,통과,1
E000733,P00138,1,부서초안제출,2023-03-05,통과,1
